tbl1,attr1,tbl2,attr2,r_val,p_val,samples,flag
SYB65_309_202209_Education,Gross enrollment ratio - Secondary (male),"SYB65_246_202209_Population Growth, Fertility and Mortality Indicators",Total fertility rate (children per women),-0.7827787362886549,7.377429104164518e-67,317,region_and_year
SYB65_223_202209_Net Disbursements from Official ODA from Donors,Net official development assistance to developing countries and multilateral organizations (as % of GNI),SYB65_223_202209_Net Disbursements from Official ODA from Donors,Net official development assistance to developing countries and multilateral organizations (millions of US$),0.2091979623098485,0.0453574549580403,92,region_and_year
SYB65_223_202209_Net Disbursements from Official ODA from Donors,Net official development assistance to developing countries and multilateral organizations (as % of GNI),SYB65_200_202209_Employment,Employment by industry: Agriculture (%) Male,-0.3135384248297377,0.002772184731662,89,region_and_year
SYB65_223_202209_Net Disbursements from Official ODA from Donors,Net official development assistance to developing countries and multilateral organizations (as % of GNI),SYB65_200_202209_Employment,Employment by industry: Agriculture (%) Male and Female,-0.2636603968432554,0.0125408501536431,89,region_and_year
SYB65_223_202209_Net Disbursements from Official ODA from Donors,Net official development assistance to developing countries and multilateral organizations (as % of GNI),SYB65_200_202209_Employment,Employment by industry: Industry (%) Female,-0.3896590942048744,0.0001603916095171,89,region_and_year
SYB65_223_202209_Net Disbursements from Official ODA from Donors,Net official development assistance to developing countries and multilateral organizations (as % of GNI),SYB65_200_202209_Employment,Employment by industry: Industry (%) Male,-0.3099306430244575,0.0031196808921387,89,region_and_year
SYB65_223_202209_Net Disbursements from Official ODA from Donors,Net official development assistance to developing countries and multilateral organizations (as % of GNI),SYB65_200_202209_Employment,Employment by industry: Industry (%) Male and Female,-0.3012870918172144,0.0041158512454317,89,region_and_year
SYB65_223_202209_Net Disbursements from Official ODA from Donors,Net official development assistance to developing countries and multilateral organizations (as % of GNI),SYB65_200_202209_Employment,Employment by industry: Services (%) Female,0.3417391802267961,0.0010467281686738,89,region_and_year
SYB65_223_202209_Net Disbursements from Official ODA from Donors,Net official development assistance to developing countries and multilateral organizations (as % of GNI),SYB65_200_202209_Employment,Employment by industry: Services (%) Male,0.370325480154628,0.0003540711059187,89,region_and_year
SYB65_223_202209_Net Disbursements from Official ODA from Donors,Net official development assistance to developing countries and multilateral organizations (as % of GNI),SYB65_200_202209_Employment,Employment by industry: Services (%) Male and Female,0.3819584855981794,0.0002211655142729,89,region_and_year
SYB65_223_202209_Net Disbursements from Official ODA from Donors,Net official development assistance to developing countries and multilateral organizations (as % of GNI),SYB65_315_202209_Water and Sanitation Services,"Safely managed sanitation facilities, rural (Proportion of population with access)",0.3307127193681416,0.0425590293107127,38,region_and_year
SYB65_223_202209_Net Disbursements from Official ODA from Donors,Net official development assistance to developing countries and multilateral organizations (as % of GNI),SYB65_315_202209_Water and Sanitation Services,"Safely managed sanitation facilities, total (Proportion of population with access)",0.2355669468283918,0.0262635929513249,89,region_and_year
SYB65_223_202209_Net Disbursements from Official ODA from Donors,Net official development assistance to developing countries and multilateral organizations (as % of GNI),SYB65_309_202209_Education,Students enrolled in upper secondary education (thousands),0.3279452104520474,0.0052395182407031,71,region_and_year
SYB65_223_202209_Net Disbursements from Official ODA from Donors,Net official development assistance to developing countries and multilateral organizations (as % of GNI),SYB65_145_202209_Land,Permanent crops (% of total land area),-0.2182053113909859,0.0448336481342593,85,region_and_year
SYB65_223_202209_Net Disbursements from Official ODA from Donors,Net official development assistance to developing countries and multilateral organizations (as % of GNI),SYB61_253_Population Growth Rates in Urban areas and Capital cities,Rural population (percent growth rate per annum),-0.2367341800975084,0.0281956303898311,86,region_and_year
SYB65_223_202209_Net Disbursements from Official ODA from Donors,Net official development assistance to developing countries and multilateral organizations (as % of GNI),SYB61_253_Population Growth Rates in Urban areas and Capital cities,Urban population (percent growth rate per annum),0.2382365115572666,0.0271819874410476,86,region_and_year
SYB65_223_202209_Net Disbursements from Official ODA from Donors,Net official development assistance to developing countries and multilateral organizations (as % of GNI),"SYB65_1_202209_Population, Surface Area and Density",Population density,0.342862501029257,0.0010049685625884,89,region_and_year
SYB65_223_202209_Net Disbursements from Official ODA from Donors,Net official development assistance to developing countries and multilateral organizations (as % of GNI),SYB65_154_202209_Health Personnel,Health personnel: Dentists (number),0.8834350419236298,0.0036214465031894,8,region_and_year
SYB65_223_202209_Net Disbursements from Official ODA from Donors,Net official development assistance to developing countries and multilateral organizations (as % of GNI),SYB65_329_202209_Labour Force and Unemployment,Labour force participation - Female,0.2300464828223006,0.0301015868270951,89,region_and_year
SYB65_223_202209_Net Disbursements from Official ODA from Donors,Net official development assistance to developing countries and multilateral organizations (as % of GNI),SYB65_329_202209_Labour Force and Unemployment,Labour force participation - Total,0.2460030177021258,0.0201355090196657,89,region_and_year
SYB65_223_202209_Net Disbursements from Official ODA from Donors,Net official development assistance to developing countries and multilateral organizations (as % of GNI),SYB65_125_202209_Balance of Payments,Balance of Payments: Capital account (millions of US dollars),-0.2542532812374345,0.0181615836008588,86,region_and_year
SYB65_223_202209_Net Disbursements from Official ODA from Donors,Net official development assistance to developing countries and multilateral organizations (as % of GNI),SYB65_264_202209_Patents,Resident patent filings (per million population),0.2382736916122121,0.0110397687933181,113,region_and_year
SYB65_223_202209_Net Disbursements from Official ODA from Donors,Net official development assistance to developing countries and multilateral organizations (as % of GNI),"SYB65_246_202209_Population Growth, Fertility and Mortality Indicators",Life expectancy at birth for both sexes (years),0.2605989944813881,0.0443230789922131,60,region_and_year
SYB65_223_202209_Net Disbursements from Official ODA from Donors,Net official development assistance to developing countries and multilateral organizations (as % of GNI),"SYB65_246_202209_Population Growth, Fertility and Mortality Indicators",Life expectancy at birth for males (years),0.3003423184669214,0.0197209518787895,60,region_and_year
"SYB65_246_202209_Population Growth, Fertility and Mortality Indicators","Infant mortality for both sexes (per 1,000 live births)","SYB65_246_202209_Population Growth, Fertility and Mortality Indicators",Life expectancy at birth for both sexes (years),-0.911489292050526,0.0,1002,region_and_year
"SYB65_246_202209_Population Growth, Fertility and Mortality Indicators","Infant mortality for both sexes (per 1,000 live births)","SYB65_246_202209_Population Growth, Fertility and Mortality Indicators",Life expectancy at birth for females (years),-0.9291654038437276,0.0,1002,region_and_year
"SYB65_246_202209_Population Growth, Fertility and Mortality Indicators","Infant mortality for both sexes (per 1,000 live births)","SYB65_246_202209_Population Growth, Fertility and Mortality Indicators",Life expectancy at birth for males (years),-0.8813838402841182,0.0,1002,region_and_year
"SYB65_246_202209_Population Growth, Fertility and Mortality Indicators","Infant mortality for both sexes (per 1,000 live births)","SYB65_246_202209_Population Growth, Fertility and Mortality Indicators","Maternal mortality ratio (deaths per 100,000 population)",0.8901768280183101,3.122864678818497e-216,629,region_and_year
"SYB65_246_202209_Population Growth, Fertility and Mortality Indicators","Infant mortality for both sexes (per 1,000 live births)","SYB65_246_202209_Population Growth, Fertility and Mortality Indicators",Population annual rate of increase (percent),0.4380837898738118,3.0643891844512666e-48,1002,region_and_year
"SYB65_246_202209_Population Growth, Fertility and Mortality Indicators","Infant mortality for both sexes (per 1,000 live births)","SYB65_246_202209_Population Growth, Fertility and Mortality Indicators",Total fertility rate (children per women),0.8483597111878712,1.8777210621326542e-278,1002,region_and_year
SYB65_327_202209_International Migrants and Refugees,Other of concern to UNHCR (number),SYB65_327_202209_International Migrants and Refugees,Total population of concern to UNHCR (number),0.330781480825884,0.0048395712941554,71,region_and_year
SYB65_327_202209_International Migrants and Refugees,Other of concern to UNHCR (number),SYB65_264_202209_Patents,Grants of patents (number),0.2767278694630039,0.0323203943025716,60,region_and_year
SYB65_327_202209_International Migrants and Refugees,Other of concern to UNHCR (number),SYB65_264_202209_Patents,Resident patent filings (per million population),0.4350045554830342,0.000209696399467,68,region_and_year
SYB65_327_202209_International Migrants and Refugees,Other of concern to UNHCR (number),"SYB65_246_202209_Population Growth, Fertility and Mortality Indicators","Infant mortality for both sexes (per 1,000 live births)",-0.261239773096982,0.0056152846445366,111,region_and_year
SYB65_327_202209_International Migrants and Refugees,Other of concern to UNHCR (number),"SYB65_246_202209_Population Growth, Fertility and Mortality Indicators",Life expectancy at birth for both sexes (years),0.2385623225406108,0.0116863734521536,111,region_and_year
SYB65_327_202209_International Migrants and Refugees,Other of concern to UNHCR (number),"SYB65_246_202209_Population Growth, Fertility and Mortality Indicators",Life expectancy at birth for females (years),0.2495222115024327,0.0082653558897567,111,region_and_year
SYB65_327_202209_International Migrants and Refugees,Other of concern to UNHCR (number),"SYB65_246_202209_Population Growth, Fertility and Mortality Indicators",Life expectancy at birth for males (years),0.2224322011689079,0.0189549392491179,111,region_and_year
